response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1649,0.0406,0.0000,0.0004,0.1236,0.0003,200,0.1027
0.1706,0.0395,0.0000,0.0003,0.1306,0.0001,200,0.1044
0.2144,0.0392,0.0000,0.0009,0.1741,0.0001,200,0.1038
0.2187,0.0379,0.0000,0.0001,0.1805,0.0001,200,0.1030
0.2213,0.0381,0.0000,0.0002,0.1819,0.0001,200,0.1015
0.2309,0.0402,0.0000,0.0002,0.1903,0.0001,200,0.1026
0.2727,0.0399,0.0000,0.0002,0.2324,0.0001,200,0.1043
0.5502,0.0403,0.0000,0.0002,0.5093,0.0001,200,0.1024
0.6453,0.0396,0.0000,0.0003,0.6052,0.0001,200,0.1036
0.9612,0.0383,0.0000,0.0004,0.9222,0.0002,200,0.1018
1.0463,0.0394,0.0000,0.0004,1.0063,0.0001,200,0.1037
1.2652,0.0398,0.0000,0.0001,1.2251,0.0001,200,0.1045
1.4706,0.0392,0.0000,0.0009,1.4303,0.0002,200,0.1040
1.7774,0.0399,0.0000,0.0001,1.7372,0.0002,200,0.1044
1.8447,0.0399,0.0000,0.0002,1.8044,0.0002,200,0.1043
2.1773,0.0377,0.0000,0.0002,2.1392,0.0001,200,0.1032
2.2442,0.0403,0.0000,0.0001,2.2035,0.0001,200,0.1038
2.4958,0.0379,0.0000,0.0002,2.4575,0.0001,200,0.1027
2.7220,0.0377,0.0000,0.0001,2.6841,0.0001,200,0.1033
2.8449,0.0374,0.0000,0.0002,2.8070,0.0001,200,0.1032
3.0479,0.0395,0.0000,0.0002,3.0079,0.0001,200,0.1038
3.3133,0.0400,0.0000,0.0001,3.2731,0.0001,200,0.1043
3.5181,0.0400,0.0000,0.0001,3.4778,0.0002,200,0.1041
3.6468,0.0396,0.0000,0.0002,3.6068,0.0001,200,0.1045
3.9277,0.0395,0.0000,0.0001,3.8879,0.0001,200,0.1043
4.0483,0.0394,0.0000,0.0003,4.0084,0.0001,200,0.1046
4.3447,0.0380,0.0000,0.0004,4.3061,0.0002,200,0.1023
4.4419,0.0394,0.0000,0.0002,4.4022,0.0001,200,0.1040
