response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0990,0.0521,0.0094,0.0001,0.0466,0.0002,200,0.1014
0.1012,0.0516,0.0109,0.0002,0.0493,0.0001,200,0.1018
0.1021,0.0476,0.0100,0.0001,0.0542,0.0001,200,0.1026
0.1081,0.0520,0.0116,0.0001,0.0557,0.0001,200,0.1009
0.1191,0.0540,0.0110,0.0001,0.0648,0.0001,200,0.1019
0.1213,0.0547,0.0113,0.0003,0.0662,0.0001,200,0.1017
0.1216,0.0482,0.0097,0.0001,0.0730,0.0001,200,0.1016
0.1257,0.0525,0.0117,0.0002,0.0728,0.0001,200,0.1009
0.1300,0.0547,0.0110,0.0002,0.0742,0.0004,200,0.1010
0.1274,0.0521,0.0091,0.0001,0.0751,0.0001,200,0.1037
0.1342,0.0703,0.0304,0.0001,0.0636,0.0001,200,0.1028
0.1356,0.0522,0.0110,0.0001,0.0832,0.0001,200,0.1015
0.1363,0.0549,0.0111,0.0005,0.0808,0.0001,200,0.1019
0.1386,0.0496,0.0083,0.0001,0.0887,0.0001,200,0.1038
0.1410,0.0536,0.0096,0.0003,0.0870,0.0001,200,0.1030
0.1429,0.0529,0.0095,0.0001,0.0897,0.0001,200,0.1029
0.1444,0.0509,0.0091,0.0001,0.0933,0.0000,200,0.1028
0.1530,0.0536,0.0102,0.0001,0.0992,0.0001,200,0.1028
0.1531,0.0486,0.0090,0.0002,0.1042,0.0001,200,0.1027
0.1541,0.0547,0.0115,0.0001,0.0992,0.0001,200,0.1017
0.1525,0.0533,0.0092,0.0003,0.0989,0.0000,200,0.1034
0.0571,0.0000,0.0000,0.0001,0.0569,0.0001,200,0.2008
0.1560,0.0477,0.0105,0.0003,0.1079,0.0001,200,0.1019
0.1620,0.0541,0.0096,0.0003,0.1075,0.0001,200,0.1026
0.1612,0.0527,0.0094,0.0001,0.1083,0.0001,200,0.1035
0.1632,0.0747,0.0313,0.0001,0.0882,0.0001,200,0.1026
0.1741,0.0552,0.0089,0.0003,0.1184,0.0001,200,0.1017
0.1756,0.0708,0.0321,0.0001,0.1044,0.0001,200,0.1011
0.1776,0.0540,0.0107,0.0003,0.1232,0.0000,200,0.1020
0.1776,0.0501,0.0093,0.0001,0.1273,0.0000,200,0.1031
0.1804,0.0588,0.0118,0.0001,0.1214,0.0000,200,0.1014
0.1832,0.0551,0.0108,0.0003,0.1276,0.0000,200,0.1016
0.1819,0.0722,0.0308,0.0023,0.1073,0.0000,200,0.1029
0.1849,0.0740,0.0301,0.0015,0.1092,0.0000,200,0.1036
0.1883,0.0703,0.0313,0.0001,0.1178,0.0000,200,0.1022
0.1897,0.0489,0.0115,0.0002,0.1404,0.0000,200,0.1009
0.1875,0.0532,0.0100,0.0001,0.1341,0.0000,200,0.1031
0.0511,0.0000,0.0000,0.0000,0.0510,0.0000,200,0.2458
0.1964,0.0752,0.0314,0.0003,0.1208,0.0000,200,0.1024
0.1958,0.0505,0.0097,0.0001,0.1451,0.0000,200,0.1030
0.0757,0.0000,0.0000,0.0000,0.0756,0.0000,200,0.2232
0.1993,0.0545,0.0095,0.0001,0.1446,0.0000,200,0.1016
0.2022,0.0481,0.0107,0.0003,0.1538,0.0000,200,0.1018
0.2032,0.0747,0.0314,0.0003,0.1281,0.0000,200,0.1025
0.2046,0.0528,0.0096,0.0001,0.1516,0.0001,200,0.1034
0.0861,0.0000,0.0000,0.0001,0.0859,0.0001,200,0.2230
0.0738,0.0000,0.0000,0.0001,0.0736,0.0000,200,0.2371
0.0681,0.0000,0.0000,0.0000,0.0679,0.0000,200,0.2440
0.0563,0.0000,0.0000,0.0000,0.0562,0.0000,200,0.2559
0.0842,0.0000,0.0000,0.0000,0.0841,0.0000,200,0.2311
