namespace,value,timestamp
fission-function,2290331648,2021-03-29T16:22:01+02:00
fission-function,2290331648,2021-03-29T16:22:02+02:00
fission-function,2290331648,2021-03-29T16:22:03+02:00
fission-function,2290331648,2021-03-29T16:22:04+02:00
fission-function,2290331648,2021-03-29T16:22:05+02:00
fission-function,2290331648,2021-03-29T16:22:06+02:00
fission-function,2290331648,2021-03-29T16:22:07+02:00
fission-function,2290331648,2021-03-29T16:22:08+02:00
fission-function,2290331648,2021-03-29T16:22:09+02:00
fission-function,2290331648,2021-03-29T16:22:10+02:00
fission-function,2290331648,2021-03-29T16:22:11+02:00
fission-function,2290331648,2021-03-29T16:22:12+02:00
fission-function,2290331648,2021-03-29T16:22:13+02:00
fission-function,2290331648,2021-03-29T16:22:14+02:00
fission-function,2290331648,2021-03-29T16:22:15+02:00
fission-function,2290331648,2021-03-29T16:22:16+02:00
fission-function,2290331648,2021-03-29T16:22:17+02:00
fission-function,2290331648,2021-03-29T16:22:18+02:00
fission-function,2290331648,2021-03-29T16:22:19+02:00
fission-function,2290331648,2021-03-29T16:22:20+02:00
fission-function,2290331648,2021-03-29T16:22:21+02:00
fission-function,2290331648,2021-03-29T16:22:22+02:00
fission-function,2290331648,2021-03-29T16:22:23+02:00
fission-function,2290331648,2021-03-29T16:22:24+02:00
fission-function,2297470976,2021-03-29T16:22:25+02:00
fission-function,2297470976,2021-03-29T16:22:26+02:00
fission-function,2297470976,2021-03-29T16:22:27+02:00
fission-function,2307440640,2021-03-29T16:22:28+02:00
fission-function,2312167424,2021-03-29T16:22:29+02:00
fission-function,2317213696,2021-03-29T16:22:30+02:00
fission-function,2317213696,2021-03-29T16:22:31+02:00
fission-function,2319790080,2021-03-29T16:22:32+02:00
fission-function,2321387520,2021-03-29T16:22:33+02:00
fission-function,2326781952,2021-03-29T16:22:34+02:00
fission-function,2322747392,2021-03-29T16:22:35+02:00
fission-function,2322747392,2021-03-29T16:22:36+02:00
fission-function,2323820544,2021-03-29T16:22:37+02:00
fission-function,2323820544,2021-03-29T16:22:38+02:00
fission-function,2332364800,2021-03-29T16:22:39+02:00
fission-function,2319392768,2021-03-29T16:22:40+02:00
fission-function,2325790720,2021-03-29T16:22:41+02:00
fission-function,2325753856,2021-03-29T16:22:42+02:00
fission-function,2325753856,2021-03-29T16:22:43+02:00
fission-function,2331926528,2021-03-29T16:22:44+02:00
fission-function,2334605312,2021-03-29T16:22:45+02:00
fission-function,2336100352,2021-03-29T16:22:46+02:00
fission-function,2336436224,2021-03-29T16:22:47+02:00
fission-function,2314948608,2021-03-29T16:22:48+02:00
fission-function,2317524992,2021-03-29T16:22:49+02:00
fission-function,2308468736,2021-03-29T16:22:50+02:00
fission-function,2311045120,2021-03-29T16:22:51+02:00
fission-function,2315509760,2021-03-29T16:22:52+02:00
fission-function,2303909888,2021-03-29T16:22:53+02:00
fission-function,2288869376,2021-03-29T16:22:54+02:00
fission-function,2276847616,2021-03-29T16:22:55+02:00
fission-function,2272428032,2021-03-29T16:22:56+02:00
fission-function,2262540288,2021-03-29T16:22:57+02:00
fission-function,2262540288,2021-03-29T16:22:58+02:00
fission-function,2261229568,2021-03-29T16:22:59+02:00
fission-function,2262728704,2021-03-29T16:23:00+02:00
fission-function,2265649152,2021-03-29T16:23:01+02:00
fission-function,2268835840,2021-03-29T16:23:02+02:00
fission-function,2270433280,2021-03-29T16:23:03+02:00
