response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0853,0.0376,0.0000,0.0001,0.0475,0.0001,200,0.1011
0.0868,0.0380,0.0000,0.0001,0.0485,0.0001,200,0.1006
0.0875,0.0378,0.0000,0.0001,0.0495,0.0001,200,0.1010
0.0892,0.0382,0.0000,0.0001,0.0507,0.0001,200,0.1006
0.0897,0.0375,0.0000,0.0000,0.0520,0.0001,200,0.1013
0.0913,0.0384,0.0000,0.0001,0.0528,0.0001,200,0.1013
0.0919,0.0378,0.0000,0.0002,0.0537,0.0001,200,0.1008
0.1105,0.0392,0.0000,0.0000,0.0709,0.0001,200,0.1006
0.1106,0.0394,0.0000,0.0000,0.0709,0.0001,200,0.1006
0.1095,0.0385,0.0000,0.0001,0.0709,0.0001,200,0.1016
0.1101,0.0390,0.0000,0.0002,0.0708,0.0001,200,0.1010
0.1098,0.0386,0.0000,0.0001,0.0710,0.0001,200,0.1014
0.1096,0.0542,0.0000,0.0004,0.0550,0.0001,200,0.1017
0.1238,0.0542,0.0000,0.0001,0.0694,0.0001,200,0.1012
0.1335,0.0549,0.0000,0.0004,0.0781,0.0001,200,0.1008
0.1347,0.0536,0.0000,0.0000,0.0810,0.0000,200,0.1020
0.1353,0.0545,0.0000,0.0004,0.0804,0.0000,200,0.1013
0.1345,0.0536,0.0000,0.0004,0.0805,0.0000,200,0.1021
0.1346,0.0541,0.0000,0.0002,0.0803,0.0000,200,0.1020
0.1351,0.0539,0.0000,0.0001,0.0810,0.0000,200,0.1017
0.1368,0.0545,0.0000,0.0003,0.0819,0.0001,200,0.1013
0.1391,0.0545,0.0000,0.0005,0.0840,0.0001,200,0.1013
0.1392,0.0388,0.0000,0.0001,0.1001,0.0001,200,0.1013
0.1509,0.0536,0.0000,0.0004,0.0967,0.0001,200,0.1021
0.1512,0.0539,0.0000,0.0002,0.0970,0.0001,200,0.1018
0.1556,0.0550,0.0000,0.0004,0.1000,0.0001,200,0.1007
0.1556,0.0550,0.0000,0.0005,0.1001,0.0001,200,0.1008
0.1572,0.0550,0.0000,0.0002,0.1018,0.0001,200,0.1007
0.1557,0.0534,0.0000,0.0000,0.1022,0.0001,200,0.1021
0.1573,0.0550,0.0000,0.0004,0.1018,0.0001,200,0.1008
0.1561,0.0542,0.0000,0.0001,0.1018,0.0000,200,0.1020
0.1562,0.0538,0.0000,0.0005,0.1018,0.0000,200,0.1021
0.1578,0.0540,0.0000,0.0002,0.1035,0.0001,200,0.1017
0.1578,0.0539,0.0000,0.0004,0.1034,0.0001,200,0.1018
0.1591,0.0539,0.0000,0.0003,0.1048,0.0001,200,0.1017
0.1592,0.0541,0.0000,0.0005,0.1046,0.0001,200,0.1017
0.1594,0.0540,0.0000,0.0005,0.1048,0.0000,200,0.1018
0.1606,0.0542,0.0000,0.0004,0.1059,0.0001,200,0.1018
0.1604,0.0537,0.0000,0.0003,0.1063,0.0001,200,0.1020
0.1609,0.0537,0.0000,0.0003,0.1068,0.0001,200,0.1019
0.1411,0.0419,0.0000,0.0000,0.0990,0.0001,200,0.1234
0.1411,0.0419,0.0000,0.0000,0.0991,0.0000,200,0.1235
0.1684,0.0545,0.0000,0.0002,0.1136,0.0000,200,0.1011
0.1688,0.0547,0.0000,0.0002,0.1138,0.0000,200,0.1010
