response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1720,0.0590,0.0000,0.0002,0.1123,0.0002,200,0.1007
0.0758,0.0000,0.0000,0.0001,0.0754,0.0002,200,0.2727
0.0766,0.0000,0.0000,0.0001,0.0763,0.0001,200,0.3484
0.0726,0.0000,0.0000,0.0000,0.0724,0.0001,200,0.4250
0.0569,0.0000,0.0000,0.0001,0.0567,0.0001,200,0.5007
0.0808,0.0000,0.0000,0.0000,0.0806,0.0001,200,0.6007
0.0542,0.0000,0.0000,0.0001,0.0539,0.0001,200,0.7006
0.0742,0.0000,0.0000,0.0001,0.0740,0.0001,200,0.8007
0.0499,0.0000,0.0000,0.0001,0.0496,0.0001,200,0.9008
0.0823,0.0000,0.0000,0.0001,0.0820,0.0001,200,1.0008
0.0538,0.0000,0.0000,0.0001,0.0535,0.0001,200,1.1008
0.0625,0.0000,0.0000,0.0001,0.0622,0.0001,200,1.2007
0.0693,0.0000,0.0000,0.0001,0.0690,0.0001,200,1.3008
0.0459,0.0000,0.0000,0.0001,0.0456,0.0001,200,1.4007
0.0467,0.0000,0.0000,0.0001,0.0463,0.0001,200,1.5007
0.0528,0.0000,0.0000,0.0001,0.0525,0.0001,200,1.6007
0.0448,0.0000,0.0000,0.0001,0.0445,0.0001,200,1.7007
0.0444,0.0000,0.0000,0.0001,0.0441,0.0001,200,1.8008
0.0469,0.0000,0.0000,0.0001,0.0466,0.0002,200,1.9007
0.0493,0.0000,0.0000,0.0001,0.0488,0.0002,200,2.0008
0.0469,0.0000,0.0000,0.0001,0.0466,0.0001,200,2.1007
0.0465,0.0000,0.0000,0.0001,0.0462,0.0001,200,2.2008
0.0513,0.0000,0.0000,0.0001,0.0509,0.0002,200,2.3007
0.0473,0.0000,0.0000,0.0001,0.0469,0.0002,200,2.4007
0.0496,0.0000,0.0000,0.0001,0.0492,0.0002,200,2.5008
0.0527,0.0000,0.0000,0.0000,0.0525,0.0001,200,2.6007
0.0462,0.0000,0.0000,0.0001,0.0459,0.0001,200,2.7007
0.0597,0.0000,0.0000,0.0001,0.0594,0.0001,200,2.8008
0.0496,0.0000,0.0000,0.0001,0.0493,0.0001,200,2.9008
0.0500,0.0000,0.0000,0.0001,0.0496,0.0001,200,3.0007
0.1430,0.0000,0.0000,0.0001,0.1427,0.0001,200,3.1009
0.0602,0.0000,0.0000,0.0001,0.0600,0.0001,200,3.2440
0.0437,0.0000,0.0000,0.0001,0.0434,0.0001,200,3.3042
0.0515,0.0000,0.0000,0.0001,0.0512,0.0001,200,3.4007
0.0438,0.0000,0.0000,0.0001,0.0435,0.0001,200,3.5007
0.0451,0.0000,0.0000,0.0001,0.0449,0.0001,200,3.6008
0.0483,0.0000,0.0000,0.0001,0.0480,0.0001,200,3.7006
0.0480,0.0000,0.0000,0.0001,0.0477,0.0001,200,3.8008
0.0452,0.0000,0.0000,0.0001,0.0449,0.0002,200,3.9008
0.0480,0.0000,0.0000,0.0001,0.0478,0.0001,200,4.0007
0.0458,0.0000,0.0000,0.0001,0.0454,0.0002,200,4.1008
0.0458,0.0000,0.0000,0.0001,0.0454,0.0001,200,4.2009
0.0469,0.0000,0.0000,0.0001,0.0466,0.0001,200,4.3008
0.0453,0.0000,0.0000,0.0001,0.0450,0.0002,200,4.4007
0.0479,0.0000,0.0000,0.0001,0.0476,0.0001,200,4.5007
0.0572,0.0000,0.0000,0.0001,0.0569,0.0001,200,4.6008
0.0452,0.0000,0.0000,0.0001,0.0449,0.0001,200,4.7008
0.0481,0.0000,0.0000,0.0001,0.0478,0.0001,200,4.8008
0.0448,0.0000,0.0000,0.0001,0.0446,0.0001,200,4.9008
0.0526,0.0000,0.0000,0.0001,0.0523,0.0001,200,5.0008
0.0488,0.0000,0.0000,0.0001,0.0486,0.0001,200,5.1007
0.0457,0.0000,0.0000,0.0001,0.0455,0.0001,200,5.2008
0.0506,0.0000,0.0000,0.0001,0.0503,0.0002,200,5.3008
0.0481,0.0000,0.0000,0.0001,0.0478,0.0001,200,5.4007
0.0454,0.0000,0.0000,0.0001,0.0451,0.0001,200,5.5009
0.0458,0.0000,0.0000,0.0001,0.0455,0.0001,200,5.6007
0.0498,0.0000,0.0000,0.0001,0.0496,0.0001,200,5.7007
0.0473,0.0000,0.0000,0.0001,0.0470,0.0001,200,5.8008
0.0455,0.0000,0.0000,0.0001,0.0452,0.0001,200,5.9008
0.0438,0.0000,0.0000,0.0001,0.0434,0.0001,200,6.0006
0.0462,0.0000,0.0000,0.0001,0.0459,0.0001,200,6.1008
0.0446,0.0000,0.0000,0.0001,0.0444,0.0001,200,6.2008
