response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1195,0.0394,0.0000,0.0002,0.0795,0.0002,200,0.1011
0.1235,0.0393,0.0000,0.0003,0.0835,0.0002,200,0.1010
0.1397,0.0413,0.0000,0.0001,0.0980,0.0002,200,0.1011
0.1400,0.0399,0.0000,0.0001,0.0995,0.0002,200,0.1008
0.1399,0.0415,0.0000,0.0001,0.0982,0.0001,200,0.1010
0.0645,0.0000,0.0000,0.0001,0.0643,0.0001,200,0.2206
0.0759,0.0000,0.0000,0.0001,0.0756,0.0001,200,0.2245
0.0623,0.0000,0.0000,0.0001,0.0621,0.0001,200,0.2409
0.0644,0.0000,0.0000,0.0001,0.0642,0.0001,200,0.2408
0.0730,0.0000,0.0000,0.0001,0.0727,0.0002,200,0.2408
0.2365,0.0000,0.0000,0.0001,0.2363,0.0001,200,0.3008
0.4412,0.0000,0.0000,0.0000,0.4410,0.0001,200,0.3008
0.6873,0.0000,0.0000,0.0000,0.6870,0.0001,200,0.3032
0.8214,0.0000,0.0000,0.0000,0.8211,0.0002,200,0.3053
1.0001,0.0000,0.0000,0.0001,0.9998,0.0001,200,0.3139
1.2288,0.0000,0.0000,0.0001,1.2286,0.0001,200,0.5373
1.2288,0.0000,0.0000,0.0000,1.2286,0.0001,200,0.7420
1.1180,0.0000,0.0000,0.0001,1.1177,0.0001,200,0.9905
1.2540,0.0000,0.0000,0.0001,1.2537,0.0001,200,1.1266
1.2012,0.0000,0.0000,0.0001,1.2010,0.0001,200,1.3140
1.3450,0.0000,0.0000,0.0001,1.3448,0.0001,200,1.7662
1.6389,0.0000,0.0000,0.0001,1.6385,0.0002,200,1.9707
1.9107,0.0000,0.0000,0.0001,1.9105,0.0001,200,2.1085
1.7266,0.0000,0.0000,0.0001,1.7263,0.0001,200,2.3807
1.8109,0.0000,0.0000,0.0000,1.8107,0.0001,200,2.5152
1.7999,0.0000,0.0000,0.0001,1.7996,0.0001,200,3.1112
1.7410,0.0000,0.0000,0.0001,1.7407,0.0001,200,3.6096
1.5358,0.0000,0.0000,0.0001,1.5355,0.0001,200,4.0192
1.5992,0.0000,0.0000,0.0000,1.5990,0.0001,200,4.1073
1.6404,0.0000,0.0000,0.0001,1.6401,0.0001,200,4.3261
