namespace,value,timestamp
fission-function,0.020734039195192424,2021-03-23T15:04:29+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:30+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:31+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:32+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:33+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:34+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:35+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:36+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:37+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:38+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:39+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:40+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:41+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:42+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:43+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:44+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:45+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:46+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:47+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:48+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:49+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:50+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:51+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:52+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:53+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:54+01:00
fission-function,0.020734039195192424,2021-03-23T15:04:55+01:00
fission-function,0.01776437461218198,2021-03-23T15:04:56+01:00
fission-function,0.01776437461218198,2021-03-23T15:04:57+01:00
fission-function,0.01776437461218198,2021-03-23T15:04:58+01:00
fission-function,0.01776437461218198,2021-03-23T15:04:59+01:00
fission-function,0.01776437461218198,2021-03-23T15:05:00+01:00
fission-function,0.01776437461218198,2021-03-23T15:05:01+01:00
fission-function,0.01776437461218198,2021-03-23T15:05:02+01:00
fission-function,0.01776437461218198,2021-03-23T15:05:03+01:00
fission-function,0.01776437461218198,2021-03-23T15:05:04+01:00
fission-function,0.01776437461218198,2021-03-23T15:05:05+01:00
fission-function,0.01776437461218198,2021-03-23T15:05:06+01:00
fission-function,0.01776437461218198,2021-03-23T15:05:07+01:00
fission-function,0.01776437461218198,2021-03-23T15:05:08+01:00
fission-function,0.01776437461218198,2021-03-23T15:05:09+01:00
fission-function,0.01776437461218198,2021-03-23T15:05:10+01:00
fission-function,0.01776437461218198,2021-03-23T15:05:11+01:00
