response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.3905,0.2511,0.1061,0.0103,0.1271,0.0020,200,0.1576
0.4209,0.2386,0.0364,0.0222,0.1085,0.0515,200,0.1590
0.4404,0.2364,0.0377,0.0128,0.1910,0.0001,200,0.1590
0.5351,0.2977,0.1498,0.0153,0.2220,0.0001,200,0.1124
0.5392,0.3029,0.1399,0.0195,0.2167,0.0001,200,0.1086
0.4962,0.2588,0.1126,0.0193,0.2180,0.0001,200,0.1526
0.5969,0.2490,0.0340,0.0117,0.3361,0.0001,200,0.1589
0.6494,0.2994,0.1524,0.0093,0.3405,0.0001,200,0.1092
0.6065,0.2883,0.1364,0.0024,0.3157,0.0001,200,0.1549
0.6104,0.2561,0.1120,0.0083,0.3459,0.0001,200,0.1523
0.6034,0.2512,0.0894,0.0168,0.3353,0.0001,200,0.1596
0.6220,0.2408,0.0043,0.0255,0.3555,0.0001,200,0.1581
0.6245,0.2517,0.1091,0.0046,0.3680,0.0001,200,0.1557
0.6244,0.2417,0.0922,0.0171,0.3655,0.0001,200,0.1559
0.6732,0.2996,0.1578,0.0051,0.3684,0.0001,200,0.1071
0.6228,0.2436,0.1072,0.0395,0.3395,0.0002,200,0.1576
0.6684,0.2967,0.1512,0.0073,0.3642,0.0001,200,0.1123
0.6414,0.2305,0.0875,0.0054,0.4054,0.0001,200,0.1772
0.7095,0.3000,0.1499,0.0124,0.3971,0.0001,200,0.1094
0.6650,0.2551,0.0927,0.0185,0.3912,0.0001,200,0.1560
0.6643,0.2985,0.1334,0.0008,0.3648,0.0001,200,0.1570
0.6574,0.2933,0.1309,0.0001,0.3638,0.0001,200,0.1642
0.6922,0.3565,0.2109,0.0001,0.3354,0.0001,200,0.1308
0.6911,0.2797,0.1152,0.0205,0.3907,0.0001,200,0.1320
0.6685,0.2542,0.1067,0.0149,0.3993,0.0001,200,0.1558
0.7117,0.2975,0.1362,0.0154,0.3988,0.0001,200,0.1128
0.6664,0.2367,0.0050,0.0116,0.4180,0.0001,200,0.1583
0.6646,0.2488,0.1030,0.0080,0.4077,0.0001,200,0.1604
0.7163,0.2991,0.1557,0.0059,0.4112,0.0001,200,0.1087
0.6738,0.3390,0.1844,0.0009,0.3336,0.0001,200,0.1515
0.7129,0.3660,0.1816,0.0010,0.3458,0.0001,200,0.1126
0.6487,0.2319,0.0867,0.0060,0.4106,0.0001,200,0.1769
0.6729,0.2578,0.0959,0.0165,0.3986,0.0001,200,0.1529
0.6728,0.2421,0.0923,0.0294,0.4012,0.0001,200,0.1562
0.6754,0.2879,0.1400,0.0032,0.3841,0.0001,200,0.1537
0.6803,0.2580,0.1139,0.0038,0.4183,0.0001,200,0.1502
0.6718,0.2392,0.0065,0.0230,0.4093,0.0002,200,0.1588
0.6532,0.3463,0.0933,0.0025,0.3043,0.0001,200,0.1776
0.6349,0.2538,0.0957,0.0042,0.3767,0.0001,200,0.1964
0.6726,0.2361,0.0065,0.0111,0.4252,0.0001,200,0.1587
0.6725,0.2369,0.0351,0.0146,0.4209,0.0001,200,0.1589
0.7255,0.2919,0.1425,0.0260,0.4076,0.0001,200,0.1061
0.6818,0.2812,0.1414,0.0097,0.3907,0.0002,200,0.1503
0.7184,0.2835,0.1349,0.0238,0.4109,0.0001,200,0.1141
0.6823,0.2815,0.1399,0.0019,0.3987,0.0001,200,0.1510
0.7082,0.2828,0.1385,0.0042,0.4212,0.0001,200,0.1255
0.6976,0.2717,0.1260,0.0063,0.4189,0.0003,200,0.1368
0.6974,0.2653,0.1063,0.0146,0.4173,0.0001,200,0.1573
0.7314,0.2884,0.1248,0.0208,0.4220,0.0002,200,0.1233
0.7268,0.2703,0.1200,0.0211,0.4352,0.0001,200,0.1281
0.6915,0.3362,0.1744,0.0007,0.3544,0.0002,200,0.1636
0.7256,0.3419,0.1627,0.0001,0.3829,0.0008,200,0.1300
0.7502,0.3036,0.1575,0.0125,0.4340,0.0001,200,0.1058
0.6885,0.4433,0.1815,0.0002,0.2449,0.0001,200,0.1682
0.7044,0.2692,0.1339,0.0131,0.4220,0.0001,200,0.1527
0.7334,0.4571,0.1753,0.0001,0.2761,0.0001,200,0.1238
0.7043,0.2565,0.0949,0.0160,0.4317,0.0001,200,0.1540
0.7937,0.2963,0.0839,0.0054,0.4918,0.0001,200,0.1104
0.7794,0.3084,0.1646,0.0034,0.4674,0.0001,200,0.1247
0.7271,0.2311,0.0869,0.0035,0.4922,0.0002,200,0.1770
0.7345,0.4269,0.1758,0.0001,0.3075,0.0001,200,0.1697
0.7722,0.2651,0.1297,0.0206,0.4863,0.0002,200,0.1321
0.7343,0.3925,0.1841,0.0087,0.3327,0.0005,200,0.1701
0.7733,0.3509,0.2057,0.0001,0.4222,0.0001,200,0.1312
0.7482,0.3187,0.1329,0.0001,0.4293,0.0001,200,0.1564
0.7277,0.2310,0.0872,0.0068,0.4898,0.0001,200,0.1771
0.7465,0.2400,0.0052,0.0238,0.4826,0.0001,200,0.1583
0.7464,0.2407,0.0055,0.0261,0.4795,0.0001,200,0.1584
0.7437,0.3183,0.1699,0.0002,0.4251,0.0001,200,0.1662
0.7497,0.3243,0.1745,0.0004,0.4249,0.0001,200,0.1603
0.7524,0.2417,0.1075,0.0246,0.4859,0.0001,200,0.1576
0.7866,0.3553,0.1705,0.0015,0.4296,0.0001,200,0.1234
0.7881,0.2767,0.1418,0.0247,0.4865,0.0001,200,0.1220
0.7786,0.2801,0.1167,0.0202,0.4781,0.0001,200,0.1316
0.7328,0.2231,0.1094,0.0363,0.4734,0.0001,200,0.1775
0.7096,0.2723,0.0942,0.0000,0.4371,0.0001,200,0.2007
0.7719,0.4585,0.2084,0.0001,0.3130,0.0001,200,0.1385
0.7562,0.2541,0.1097,0.0090,0.4929,0.0001,200,0.1543
0.7967,0.2965,0.1484,0.0155,0.4845,0.0001,200,0.1138
0.7570,0.2566,0.1088,0.0154,0.4847,0.0003,200,0.1537
0.7860,0.3081,0.1654,0.0024,0.4754,0.0001,200,0.1248
0.7513,0.3668,0.1765,0.0008,0.3837,0.0001,200,0.1595
0.8124,0.2958,0.0897,0.0043,0.5121,0.0001,200,0.1107
0.7606,0.3220,0.1740,0.0004,0.4380,0.0001,200,0.1625
0.7659,0.2399,0.0908,0.0161,0.5096,0.0001,200,0.1574
0.7745,0.3238,0.1917,0.0042,0.4264,0.0001,200,0.1489
0.7628,0.3294,0.1806,0.0034,0.4298,0.0001,200,0.1610
0.7685,0.2438,0.0926,0.0232,0.5014,0.0001,200,0.1554
0.7965,0.3570,0.2087,0.0008,0.4386,0.0001,200,0.1276
0.7757,0.3563,0.1764,0.0010,0.3978,0.0001,200,0.1490
0.7719,0.2819,0.1385,0.0027,0.4872,0.0001,200,0.1528
0.7500,0.4734,0.1835,0.0013,0.2751,0.0001,200,0.1747
0.7664,0.2405,0.0053,0.0253,0.5005,0.0001,200,0.1584
0.7785,0.2633,0.1086,0.0061,0.5089,0.0001,200,0.1569
0.7731,0.2897,0.1727,0.0023,0.4810,0.0001,200,0.1624
0.7839,0.2559,0.1131,0.0049,0.5229,0.0001,200,0.1515
0.7584,0.2310,0.0873,0.0071,0.5202,0.0001,200,0.1771
0.7833,0.2915,0.1135,0.0013,0.4904,0.0001,200,0.1523
0.8258,0.2995,0.1502,0.0123,0.5139,0.0001,200,0.1098
0.8301,0.2956,0.1588,0.0399,0.4945,0.0001,200,0.1058
0.7818,0.2567,0.1325,0.0168,0.5081,0.0001,200,0.1542
0.7836,0.2622,0.1120,0.0305,0.4903,0.0005,200,0.1524
0.7778,0.2359,0.0051,0.0095,0.5319,0.0004,200,0.1583
0.8263,0.3013,0.1764,0.0175,0.5074,0.0001,200,0.1098
0.7771,0.2482,0.0428,0.0089,0.5199,0.0001,200,0.1592
0.8123,0.2856,0.1650,0.0101,0.5165,0.0001,200,0.1241
0.7132,0.5822,0.1860,0.0002,0.1076,0.0001,200,0.2233
0.8022,0.2862,0.1523,0.0098,0.5056,0.0001,200,0.1343
0.8129,0.3007,0.1411,0.0039,0.5081,0.0001,200,0.1236
0.8329,0.3149,0.1727,0.0065,0.5113,0.0001,200,0.1099
