response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1110,0.0522,0.0122,0.0001,0.0585,0.0001,200,0.1030
0.1253,0.0532,0.0131,0.0001,0.0719,0.0001,200,0.1024
0.1257,0.0520,0.0120,0.0003,0.0733,0.0000,200,0.1021
0.1252,0.0552,0.0126,0.0002,0.0697,0.0000,200,0.1028
0.1266,0.0554,0.0135,0.0001,0.0710,0.0000,200,0.1022
0.1282,0.0549,0.0123,0.0003,0.0729,0.0000,200,0.1031
0.1380,0.0519,0.0126,0.0002,0.0852,0.0001,200,0.1014
0.1369,0.0551,0.0125,0.0003,0.0811,0.0000,200,0.1025
0.1394,0.0557,0.0131,0.0003,0.0833,0.0001,200,0.1025
0.1398,0.0772,0.0382,0.0001,0.0624,0.0001,200,0.1021
0.1410,0.0537,0.0113,0.0005,0.0867,0.0000,200,0.1041
0.1420,0.0542,0.0123,0.0001,0.0876,0.0000,200,0.1032
0.1446,0.0550,0.0127,0.0002,0.0893,0.0001,200,0.1027
0.1431,0.0497,0.0105,0.0001,0.0931,0.0000,200,0.1043
0.1484,0.0551,0.0122,0.0002,0.0930,0.0001,200,0.1031
0.1499,0.0540,0.0113,0.0001,0.0956,0.0001,200,0.1040
0.1542,0.0553,0.0131,0.0001,0.0986,0.0001,200,0.1024
0.1541,0.0539,0.0113,0.0004,0.0997,0.0001,200,0.1042
0.1558,0.0617,0.0132,0.0020,0.0919,0.0001,200,0.1025
0.1564,0.0549,0.0124,0.0002,0.1012,0.0001,200,0.1030
0.1636,0.0588,0.0135,0.0001,0.1045,0.0001,200,0.1018
0.1613,0.0566,0.0115,0.0011,0.1034,0.0001,200,0.1042
0.1642,0.0626,0.0136,0.0019,0.0987,0.0001,200,0.1014
0.1637,0.0612,0.0124,0.0015,0.1007,0.0001,200,0.1025
0.1654,0.0626,0.0133,0.0017,0.1011,0.0000,200,0.1026
0.1672,0.0557,0.0122,0.0008,0.1107,0.0000,200,0.1023
0.1671,0.0612,0.0124,0.0019,0.1039,0.0000,200,0.1031
0.1710,0.0599,0.0116,0.0021,0.1088,0.0001,200,0.1043
0.1720,0.0609,0.0124,0.0018,0.1091,0.0000,200,0.1033
0.1710,0.0560,0.0114,0.0001,0.1148,0.0000,200,0.1043
0.1724,0.0601,0.0126,0.0011,0.1111,0.0001,200,0.1029
0.1724,0.0576,0.0126,0.0001,0.1146,0.0000,200,0.1029
0.1746,0.0660,0.0136,0.0003,0.1082,0.0000,200,0.1023
0.1747,0.0619,0.0135,0.0002,0.1125,0.0000,200,0.1023
0.1763,0.0624,0.0136,0.0028,0.1108,0.0001,200,0.1017
0.1744,0.0780,0.0377,0.0001,0.0962,0.0000,200,0.1037
0.1769,0.0533,0.0114,0.0001,0.1234,0.0000,200,0.1042
0.1795,0.0619,0.0134,0.0033,0.1138,0.0000,200,0.1017
0.1796,0.0615,0.0134,0.0008,0.1172,0.0000,200,0.1025
0.1817,0.0573,0.0123,0.0003,0.1239,0.0001,200,0.1033
0.1821,0.0786,0.0123,0.0001,0.1033,0.0001,200,0.1034
0.1809,0.0600,0.0114,0.0019,0.1189,0.0001,200,0.1046
0.1860,0.0628,0.0128,0.0029,0.1200,0.0001,200,0.1015
0.1828,0.0735,0.0373,0.0001,0.1091,0.0001,200,0.1047
0.1837,0.0790,0.0123,0.0001,0.1045,0.0001,200,0.1037
0.1849,0.0624,0.0129,0.0017,0.1207,0.0001,200,0.1027
0.1862,0.0760,0.0385,0.0001,0.1100,0.0001,200,0.1035
0.1891,0.0625,0.0133,0.0027,0.1236,0.0001,200,0.1018
0.0631,0.0000,0.0000,0.0000,0.0630,0.0000,200,0.2280
0.1873,0.0780,0.0384,0.0003,0.1088,0.0001,200,0.1040
0.1903,0.0624,0.0134,0.0022,0.1254,0.0001,200,0.1019
0.1910,0.0648,0.0135,0.0001,0.1260,0.0000,200,0.1022
0.0547,0.0000,0.0000,0.0000,0.0546,0.0000,200,0.2419
0.1942,0.0785,0.0383,0.0001,0.1154,0.0000,200,0.1039
0.1951,0.0613,0.0127,0.0025,0.1312,0.0000,200,0.1030
0.1958,0.0786,0.0378,0.0001,0.1170,0.0000,200,0.1037
0.1949,0.0744,0.0375,0.0002,0.1202,0.0000,200,0.1046
0.1981,0.0796,0.0383,0.0001,0.1176,0.0000,200,0.1014
0.1997,0.0593,0.0128,0.0013,0.1389,0.0001,200,0.1028
0.1980,0.0778,0.0375,0.0031,0.1170,0.0001,200,0.1048
0.1990,0.0599,0.0116,0.0022,0.1368,0.0001,200,0.1043
0.1987,0.0774,0.0375,0.0002,0.1210,0.0001,200,0.1047
0.2009,0.0777,0.0380,0.0001,0.1230,0.0001,200,0.1044
0.2007,0.0779,0.0375,0.0001,0.1225,0.0001,200,0.1047
0.0831,0.0000,0.0000,0.0000,0.0830,0.0001,200,0.2278
0.2072,0.0782,0.0385,0.0001,0.1288,0.0000,200,0.1037
0.2070,0.0791,0.0383,0.0023,0.1256,0.0000,200,0.1040
0.2078,0.0788,0.0122,0.0002,0.1286,0.0000,200,0.1035
0.2095,0.0788,0.0376,0.0002,0.1304,0.0001,200,0.1037
0.2087,0.0781,0.0378,0.0029,0.1276,0.0000,200,0.1045
0.0478,0.0000,0.0000,0.0000,0.0477,0.0000,200,0.2655
0.2097,0.0616,0.0126,0.0015,0.1466,0.0000,200,0.1035
0.0739,0.0000,0.0000,0.0000,0.0738,0.0000,200,0.2394
0.2088,0.0776,0.0379,0.0001,0.1309,0.0001,200,0.1045
0.2105,0.0796,0.0379,0.0028,0.1281,0.0000,200,0.1029
0.0866,0.0000,0.0000,0.0000,0.0864,0.0000,200,0.2277
0.2106,0.0747,0.0383,0.0001,0.1357,0.0000,200,0.1037
0.2126,0.0791,0.0123,0.0026,0.1309,0.0000,200,0.1036
0.2121,0.0791,0.0383,0.0024,0.1306,0.0000,200,0.1041
0.0581,0.0000,0.0000,0.0000,0.0580,0.0000,200,0.2583
0.2145,0.0615,0.0126,0.0022,0.1508,0.0000,200,0.1032
0.2133,0.0781,0.0378,0.0027,0.1324,0.0000,200,0.1045
0.0791,0.0000,0.0000,0.0000,0.0790,0.0001,200,0.2419
0.0758,0.0000,0.0000,0.0000,0.0757,0.0001,200,0.2452
0.0737,0.0000,0.0000,0.0000,0.0736,0.0000,200,0.2473
0.2181,0.0576,0.0127,0.0003,0.1601,0.0000,200,0.1030
0.0533,0.0000,0.0000,0.0000,0.0532,0.0000,200,0.2680
0.0568,0.0000,0.0000,0.0001,0.0565,0.0000,200,0.2656
0.0455,0.0000,0.0000,0.0000,0.0454,0.0000,200,0.2769
0.0922,0.0000,0.0000,0.0000,0.0922,0.0000,200,0.2313
0.0641,0.0000,0.0000,0.0000,0.0640,0.0000,200,0.2594
0.2215,0.0802,0.0400,0.0002,0.1411,0.0000,200,0.1021
0.0493,0.0000,0.0000,0.0000,0.0492,0.0001,200,0.2753
0.0959,0.0000,0.0000,0.0000,0.0958,0.0000,200,0.2288
0.0438,0.0000,0.0000,0.0000,0.0437,0.0000,200,0.2822
0.2232,0.0642,0.0129,0.0001,0.1588,0.0000,200,0.1028
0.0524,0.0000,0.0000,0.0000,0.0524,0.0000,200,0.2781
0.0791,0.0000,0.0000,0.0001,0.0790,0.0000,200,0.2515
0.2276,0.0610,0.0126,0.0005,0.1660,0.0000,200,0.1031
0.0553,0.0000,0.0000,0.0000,0.0553,0.0000,200,0.2753
0.2283,0.0798,0.0387,0.0003,0.1481,0.0000,200,0.1025
0.0444,0.0000,0.0000,0.0000,0.0442,0.0000,200,0.2875
0.0620,0.0000,0.0000,0.0000,0.0619,0.0000,200,0.2702
0.0445,0.0000,0.0000,0.0001,0.0444,0.0000,200,0.2877
0.0480,0.0000,0.0000,0.0000,0.0479,0.0000,200,0.2855
0.2321,0.0800,0.0135,0.0029,0.1492,0.0001,200,0.1026
0.0652,0.0000,0.0000,0.0000,0.0651,0.0000,200,0.2696
0.2316,0.0749,0.0115,0.0001,0.1565,0.0000,200,0.1034
0.0438,0.0000,0.0000,0.0000,0.0437,0.0000,200,0.2913
0.0446,0.0000,0.0000,0.0000,0.0445,0.0000,200,0.2922
0.2334,0.0637,0.0125,0.0002,0.1695,0.0000,200,0.1034
0.0615,0.0000,0.0000,0.0000,0.0614,0.0000,200,0.2770
0.1254,0.0000,0.0000,0.0000,0.1253,0.0000,200,0.2140
0.0559,0.0000,0.0000,0.0001,0.0558,0.0000,200,0.2850
0.2410,0.0625,0.0138,0.0019,0.1765,0.0000,200,0.1021
0.0777,0.0000,0.0000,0.0000,0.0775,0.0000,200,0.2655
0.2388,0.0779,0.0380,0.0002,0.1606,0.0000,200,0.1043
0.2406,0.0585,0.0132,0.0001,0.1820,0.0000,200,0.1026
0.0451,0.0000,0.0000,0.0000,0.0450,0.0000,200,0.2981
0.0417,0.0000,0.0000,0.0000,0.0416,0.0000,200,0.3015
0.0450,0.0000,0.0000,0.0000,0.0449,0.0000,200,0.2995
