namespace,value,timestamp
default,0.2886279677172593,2021-03-25T17:05:37+01:00
default,0.2886279677172593,2021-03-25T17:05:38+01:00
default,0.2886279677172593,2021-03-25T17:05:39+01:00
default,0.2886279677172593,2021-03-25T17:05:40+01:00
default,0.2886279677172593,2021-03-25T17:05:41+01:00
default,0.2886279677172593,2021-03-25T17:05:42+01:00
default,0.2886279677172593,2021-03-25T17:05:43+01:00
default,0.2886279677172593,2021-03-25T17:05:44+01:00
default,0.2886279677172593,2021-03-25T17:05:45+01:00
default,0.2886279677172593,2021-03-25T17:05:46+01:00
default,0.2886279677172593,2021-03-25T17:05:47+01:00
default,0.2886279677172593,2021-03-25T17:05:48+01:00
default,0.2886279677172593,2021-03-25T17:05:49+01:00
default,0.2886279677172593,2021-03-25T17:05:50+01:00
default,0.2886279677172593,2021-03-25T17:05:51+01:00
default,0.2886279677172593,2021-03-25T17:05:52+01:00
default,0.2886279677172593,2021-03-25T17:05:53+01:00
default,0.2886279677172593,2021-03-25T17:05:54+01:00
default,0.2886279677172593,2021-03-25T17:05:55+01:00
default,0.2781616159854973,2021-03-25T17:05:56+01:00
default,0.2781616159854973,2021-03-25T17:05:57+01:00
default,0.2781616159854973,2021-03-25T17:05:58+01:00
default,0.2781616159854973,2021-03-25T17:05:59+01:00
default,0.2781616159854973,2021-03-25T17:06:00+01:00
default,0.2781616159854973,2021-03-25T17:06:01+01:00
default,0.2781616159854973,2021-03-25T17:06:02+01:00
default,0.2781616159854973,2021-03-25T17:06:03+01:00
default,0.2781616159854973,2021-03-25T17:06:04+01:00
default,0.2781616159854973,2021-03-25T17:06:05+01:00
default,0.2781616159854973,2021-03-25T17:06:06+01:00
default,0.2781616159854973,2021-03-25T17:06:07+01:00
default,0.2781616159854973,2021-03-25T17:06:08+01:00
default,0.2781616159854973,2021-03-25T17:06:09+01:00
default,0.2781616159854973,2021-03-25T17:06:10+01:00
default,0.2781616159854973,2021-03-25T17:06:11+01:00
default,0.2781616159854973,2021-03-25T17:06:12+01:00
default,0.2781616159854973,2021-03-25T17:06:13+01:00
default,0.2781616159854973,2021-03-25T17:06:14+01:00
default,0.2781616159854973,2021-03-25T17:06:15+01:00
default,0.2781616159854973,2021-03-25T17:06:16+01:00
default,0.2781616159854973,2021-03-25T17:06:17+01:00
default,0.2781616159854973,2021-03-25T17:06:18+01:00
default,0.2781616159854973,2021-03-25T17:06:19+01:00
default,0.2781616159854973,2021-03-25T17:06:20+01:00
default,0.2781616159854973,2021-03-25T17:06:21+01:00
default,0.2781616159854973,2021-03-25T17:06:22+01:00
default,0.2781616159854973,2021-03-25T17:06:23+01:00
default,0.2781616159854973,2021-03-25T17:06:24+01:00
default,0.2781616159854973,2021-03-25T17:06:25+01:00
default,0.3486088462450134,2021-03-25T17:06:26+01:00
default,0.3486088462450134,2021-03-25T17:06:27+01:00
default,0.3486088462450134,2021-03-25T17:06:28+01:00
default,0.3486088462450134,2021-03-25T17:06:29+01:00
default,0.3486088462450134,2021-03-25T17:06:30+01:00
default,0.3486088462450134,2021-03-25T17:06:31+01:00
default,0.3486088462450134,2021-03-25T17:06:32+01:00
default,0.3486088462450134,2021-03-25T17:06:33+01:00
default,0.3486088462450134,2021-03-25T17:06:34+01:00
default,0.3486088462450134,2021-03-25T17:06:35+01:00
default,0.3486088462450134,2021-03-25T17:06:36+01:00
default,0.3486088462450134,2021-03-25T17:06:37+01:00
default,0.3486088462450134,2021-03-25T17:06:38+01:00
default,0.3486088462450134,2021-03-25T17:06:39+01:00
default,0.3486088462450134,2021-03-25T17:06:40+01:00
default,0.3486088462450134,2021-03-25T17:06:41+01:00
default,0.3486088462450134,2021-03-25T17:06:42+01:00
default,0.3486088462450134,2021-03-25T17:06:43+01:00
default,0.3486088462450134,2021-03-25T17:06:44+01:00
default,0.3486088462450134,2021-03-25T17:06:45+01:00
default,0.3486088462450134,2021-03-25T17:06:46+01:00
default,0.3486088462450134,2021-03-25T17:06:47+01:00
default,0.3486088462450134,2021-03-25T17:06:48+01:00
default,0.3486088462450134,2021-03-25T17:06:49+01:00
default,0.3486088462450134,2021-03-25T17:06:50+01:00
default,0.3486088462450134,2021-03-25T17:06:51+01:00
default,0.3486088462450134,2021-03-25T17:06:52+01:00
default,0.3486088462450134,2021-03-25T17:06:53+01:00
default,0.3486088462450134,2021-03-25T17:06:54+01:00
default,0.3486088462450134,2021-03-25T17:06:55+01:00
default,0.4529675000985272,2021-03-25T17:06:56+01:00
default,0.4529675000985272,2021-03-25T17:06:57+01:00
default,0.4529675000985272,2021-03-25T17:06:58+01:00
default,0.4529675000985272,2021-03-25T17:06:59+01:00
default,0.4529675000985272,2021-03-25T17:07:00+01:00
default,0.4529675000985272,2021-03-25T17:07:01+01:00
default,0.4529675000985272,2021-03-25T17:07:02+01:00
default,0.4529675000985272,2021-03-25T17:07:03+01:00
default,0.4529675000985272,2021-03-25T17:07:04+01:00
default,0.4529675000985272,2021-03-25T17:07:05+01:00
default,0.4529675000985272,2021-03-25T17:07:06+01:00
default,0.4529675000985272,2021-03-25T17:07:07+01:00
default,0.4529675000985272,2021-03-25T17:07:08+01:00
default,0.4529675000985272,2021-03-25T17:07:09+01:00
default,0.4529675000985272,2021-03-25T17:07:10+01:00
default,0.4529675000985272,2021-03-25T17:07:11+01:00
default,0.4529675000985272,2021-03-25T17:07:12+01:00
default,0.4529675000985272,2021-03-25T17:07:13+01:00
default,0.4529675000985272,2021-03-25T17:07:14+01:00
default,0.4529675000985272,2021-03-25T17:07:15+01:00
default,0.4529675000985272,2021-03-25T17:07:16+01:00
default,0.4529675000985272,2021-03-25T17:07:17+01:00
default,0.4529675000985272,2021-03-25T17:07:18+01:00
default,0.4529675000985272,2021-03-25T17:07:19+01:00
default,0.4529675000985272,2021-03-25T17:07:20+01:00
default,0.4529675000985272,2021-03-25T17:07:21+01:00
default,0.4529675000985272,2021-03-25T17:07:22+01:00
default,0.4529675000985272,2021-03-25T17:07:23+01:00
default,0.4529675000985272,2021-03-25T17:07:24+01:00
default,0.4529675000985272,2021-03-25T17:07:25+01:00
default,0.5246481286753546,2021-03-25T17:07:26+01:00
default,0.5246481286753546,2021-03-25T17:07:27+01:00
default,0.5246481286753546,2021-03-25T17:07:28+01:00
default,0.5246481286753546,2021-03-25T17:07:29+01:00
default,0.5246481286753546,2021-03-25T17:07:30+01:00
default,0.5246481286753546,2021-03-25T17:07:31+01:00
default,0.5246481286753546,2021-03-25T17:07:32+01:00
default,0.5246481286753546,2021-03-25T17:07:33+01:00
default,0.5246481286753546,2021-03-25T17:07:34+01:00
default,0.5246481286753546,2021-03-25T17:07:35+01:00
default,0.5246481286753546,2021-03-25T17:07:36+01:00
default,0.5246481286753546,2021-03-25T17:07:37+01:00
default,0.5246481286753546,2021-03-25T17:07:38+01:00
default,0.5246481286753546,2021-03-25T17:07:39+01:00
default,0.5246481286753546,2021-03-25T17:07:40+01:00
default,0.5246481286753546,2021-03-25T17:07:41+01:00
default,0.5246481286753546,2021-03-25T17:07:42+01:00
default,0.5246481286753546,2021-03-25T17:07:43+01:00
default,0.5246481286753546,2021-03-25T17:07:44+01:00
default,0.5246481286753546,2021-03-25T17:07:45+01:00
default,0.5246481286753546,2021-03-25T17:07:46+01:00
default,0.5246481286753546,2021-03-25T17:07:47+01:00
default,0.5246481286753546,2021-03-25T17:07:48+01:00
