response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.2425,0.1818,0.0000,0.0002,0.0598,0.0004,200,0.0006
0.0535,0.0000,0.0000,0.0001,0.0532,0.0001,200,0.2431
0.0509,0.0000,0.0000,0.0001,0.0506,0.0001,200,0.2967
0.0592,0.0000,0.0000,0.0001,0.0589,0.0001,200,0.3476
0.0529,0.0000,0.0000,0.0001,0.0526,0.0002,200,0.4068
0.0542,0.0000,0.0000,0.0001,0.0539,0.0001,200,0.4596
0.0525,0.0000,0.0000,0.0001,0.0522,0.0002,200,0.5138
0.0537,0.0000,0.0000,0.0001,0.0535,0.0001,200,0.5663
0.0593,0.0000,0.0000,0.0000,0.0591,0.0001,200,0.6201
0.0506,0.0000,0.0000,0.0000,0.0504,0.0001,200,0.6794
0.0813,0.0000,0.0000,0.0000,0.0811,0.0001,200,0.7300
0.2786,0.0000,0.0000,0.0001,0.2783,0.0001,200,0.8113
0.1282,0.0000,0.0000,0.0001,0.1279,0.0001,200,1.0899
0.4864,0.0000,0.0000,0.0001,0.4861,0.0001,200,1.2181
0.1045,0.0000,0.0000,0.0001,0.1042,0.0002,200,1.7045
0.7145,0.0000,0.0000,0.0001,0.7141,0.0002,200,1.8090
0.3070,0.0000,0.0000,0.0001,0.3066,0.0002,200,2.5235
0.4097,0.0000,0.0000,0.0001,0.4094,0.0001,200,2.8305
0.4096,0.0000,0.0000,0.0001,0.4093,0.0001,200,3.2402
0.4096,0.0000,0.0000,0.0001,0.4094,0.0001,200,3.6498
1.0256,0.0000,0.0000,0.0001,1.0253,0.0001,200,4.0595
0.4080,0.0000,0.0000,0.0000,0.4077,0.0002,200,5.0850
0.3681,0.0000,0.0000,0.0001,0.3678,0.0001,200,5.4930
0.3900,0.0000,0.0000,0.0001,0.3897,0.0002,200,5.8611
0.4056,0.0000,0.0000,0.0001,0.4053,0.0001,200,6.2512
0.3562,0.0000,0.0000,0.0001,0.3559,0.0001,200,6.6568
0.6306,0.0000,0.0000,0.0001,0.6303,0.0001,200,7.0130
0.4097,0.0000,0.0000,0.0001,0.4094,0.0001,200,7.6436
0.4096,0.0000,0.0000,0.0001,0.4094,0.0001,200,8.0532
0.4099,0.0000,0.0000,0.0001,0.4095,0.0001,200,8.4629
0.4093,0.0000,0.0000,0.0001,0.4091,0.0001,200,8.8727
0.4092,0.0000,0.0000,0.0001,0.4089,0.0002,200,9.2821
0.8192,0.0000,0.0000,0.0001,0.8189,0.0002,200,9.6913
0.6266,0.0000,0.0000,0.0001,0.6263,0.0001,200,10.5106
0.2948,0.0000,0.0000,0.0001,0.2946,0.0001,200,11.1372
0.4115,0.0000,0.0000,0.0000,0.4113,0.0001,200,11.4320
0.6127,0.0000,0.0000,0.0001,0.6124,0.0002,200,11.8435
0.4099,0.0000,0.0000,0.0001,0.4096,0.0001,200,12.4563
0.4095,0.0000,0.0000,0.0001,0.4092,0.0001,200,12.8662
0.4092,0.0000,0.0000,0.0001,0.4089,0.0002,200,13.2757
0.4097,0.0000,0.0000,0.0001,0.4094,0.0002,200,13.6849
0.4093,0.0000,0.0000,0.0001,0.4090,0.0002,200,14.0946
0.5140,0.0000,0.0000,0.0001,0.5137,0.0002,200,14.5039
0.5104,0.0000,0.0000,0.0001,0.5102,0.0001,200,15.0179
