response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.2086,0.0662,0.0000,0.0025,0.1398,0.0001,200,0.1643
0.2103,0.0671,0.0000,0.0026,0.1404,0.0001,200,0.1635
0.2124,0.0668,0.0000,0.0024,0.1430,0.0001,200,0.1635
0.2124,0.0668,0.0000,0.0028,0.1427,0.0001,200,0.1640
0.2133,0.0657,0.0000,0.0017,0.1458,0.0001,200,0.1643
0.2144,0.0667,0.0000,0.0027,0.1448,0.0000,200,0.1640
0.2157,0.0674,0.0000,0.0030,0.1452,0.0000,200,0.1635
0.2379,0.0661,0.0000,0.0017,0.1699,0.0001,200,0.1639
0.2421,0.0668,0.0000,0.0023,0.1728,0.0001,200,0.1635
0.2444,0.0662,0.0000,0.0021,0.1760,0.0000,200,0.1640
0.2562,0.0666,0.0000,0.0018,0.1876,0.0001,200,0.1635
0.2564,0.0673,0.0000,0.0029,0.1860,0.0000,200,0.1635
0.2584,0.0669,0.0000,0.0024,0.1890,0.0001,200,0.1635
0.2585,0.0656,0.0000,0.0016,0.1912,0.0001,200,0.1643
0.2585,0.0656,0.0000,0.0019,0.1910,0.0001,200,0.1646
0.2601,0.0667,0.0000,0.0023,0.1910,0.0000,200,0.1635
0.2612,0.0666,0.0000,0.0025,0.1920,0.0001,200,0.1639
0.2936,0.1249,0.0000,0.0068,0.1619,0.0001,200,0.1706
0.2947,0.1251,0.0000,0.0069,0.1625,0.0001,200,0.1705
0.2946,0.1271,0.0000,0.0136,0.1537,0.0001,200,0.1711
0.3597,0.1963,0.0000,0.0366,0.1268,0.0001,200,0.1067
0.3023,0.1241,0.0000,0.0068,0.1713,0.0001,200,0.1713
0.3029,0.1251,0.0000,0.0070,0.1706,0.0001,200,0.1708
0.3040,0.1244,0.0000,0.0059,0.1735,0.0001,200,0.1709
0.2671,0.1324,0.0000,0.0081,0.1262,0.0001,200,0.2149
0.3752,0.1891,0.0000,0.0082,0.1766,0.0013,200,0.1083
0.3073,0.1338,0.0000,0.0082,0.1649,0.0001,200,0.2136
0.3505,0.1277,0.0000,0.0144,0.2081,0.0003,200,0.1706
0.3032,0.1368,0.0000,0.0011,0.1610,0.0003,200,0.2179
0.3543,0.1238,0.0000,0.0068,0.2235,0.0000,200,0.1717
0.3621,0.1268,0.0000,0.0075,0.2277,0.0000,200,0.1701
0.3625,0.1277,0.0000,0.0140,0.2206,0.0000,200,0.1705
0.3704,0.0667,0.0000,0.0028,0.3007,0.0000,200,0.1639
0.3699,0.1391,0.0000,0.0353,0.1955,0.0000,200,0.1649
0.4460,0.1272,0.0000,0.0082,0.3104,0.0002,200,0.1699
0.4471,0.1284,0.0000,0.0083,0.3102,0.0001,200,0.1691
0.4049,0.1314,0.0000,0.0075,0.2654,0.0001,200,0.2158
0.4029,0.1307,0.0000,0.0142,0.2087,0.0001,200,0.2254
0.5011,0.1270,0.0000,0.0075,0.3655,0.0010,200,0.1700
0.4512,0.1330,0.0000,0.0033,0.3148,0.0001,200,0.2295
0.5188,0.1256,0.0000,0.0073,0.3857,0.0001,200,0.1711
0.5423,0.1420,0.0000,0.0602,0.3400,0.0001,200,0.1653
0.6006,0.0000,0.0000,0.0000,0.3130,0.0001,200,0.1072
0.4710,0.1353,0.0000,0.0122,0.3233,0.0001,200,0.2417
0.6263,0.1968,0.0000,0.0367,0.3928,0.0001,200,0.1062
0.5680,0.1256,0.0000,0.0072,0.4351,0.0001,200,0.1709
0.6931,0.1737,0.0000,0.0041,0.5151,0.0001,200,0.1723
0.7844,0.1429,0.0000,0.0594,0.5819,0.0001,200,0.1655
0.7337,0.1297,0.0000,0.0664,0.5324,0.0001,200,0.2254
0.6067,0.2220,0.0000,0.0002,0.3843,0.0001,200,0.3711
0.8156,0.1259,0.0000,0.0075,0.6820,0.0001,200,0.1709
0.7134,0.1319,0.0000,0.0088,0.5726,0.0001,200,0.2731
0.7711,0.1359,0.0000,0.0133,0.6057,0.0002,200,0.2254
0.8282,0.1287,0.0000,0.0092,0.6901,0.0001,200,0.1689
0.6155,0.2309,0.0000,0.0004,0.3841,0.0001,200,0.3828
0.7243,0.1300,0.0000,0.0090,0.5851,0.0001,200,0.2742
0.8292,0.1288,0.0000,0.0189,0.6814,0.0001,200,0.1699
0.7669,0.1402,0.0000,0.0124,0.6142,0.0001,200,0.2368
0.7281,0.1403,0.0000,0.0143,0.5734,0.0001,200,0.2815
0.8436,0.1282,0.0000,0.0156,0.6996,0.0000,200,0.1702
0.7744,0.1049,0.0000,0.0294,0.6400,0.0000,200,0.2395
0.8447,0.1255,0.0000,0.0072,0.7119,0.0000,200,0.1711
0.7783,0.1350,0.0000,0.0186,0.6246,0.0000,200,0.2398
0.8474,0.1267,0.0000,0.0083,0.7123,0.0001,200,0.1708
0.8628,0.1247,0.0000,0.0071,0.7309,0.0000,200,0.1716
0.7591,0.1429,0.0000,0.0184,0.5978,0.0000,200,0.2795
0.7662,0.1077,0.0000,0.0217,0.6367,0.0000,200,0.2726
0.8686,0.1270,0.0000,0.0082,0.7333,0.0000,200,0.1702
0.8275,0.1352,0.0000,0.0084,0.6836,0.0000,200,0.2123
0.7730,0.1089,0.0000,0.0250,0.6389,0.0001,200,0.2721
0.7707,0.1444,0.0000,0.0197,0.6065,0.0001,200,0.2783
0.8229,0.1310,0.0000,0.0738,0.6180,0.0000,200,0.2299
0.9120,0.2754,0.0000,0.0012,0.6353,0.0001,200,0.1437
0.8204,0.1053,0.0000,0.0290,0.6860,0.0001,200,0.2390
0.8933,0.2272,0.0000,0.0086,0.6575,0.0001,200,0.1675
0.7947,0.1308,0.0000,0.0137,0.6501,0.0001,200,0.2745
0.9254,0.2705,0.0000,0.0003,0.6545,0.0001,200,0.1440
0.9015,0.1265,0.0000,0.0119,0.7631,0.0001,200,0.1713
0.8363,0.1861,0.0000,0.0107,0.6395,0.0001,200,0.2383
0.8506,0.1453,0.0000,0.0234,0.6719,0.0001,200,0.2254
0.8433,0.1430,0.0000,0.0212,0.6789,0.0001,200,0.2371
0.8428,0.1422,0.0000,0.0203,0.6801,0.0001,200,0.2377
0.9431,0.0000,0.0000,0.0041,0.6248,0.0001,200,0.1448
0.8581,0.1415,0.0000,0.0137,0.7027,0.0000,200,0.2358
0.8696,0.1336,0.0000,0.0251,0.6960,0.0000,200,0.2254
0.8582,0.1367,0.0000,0.0096,0.7118,0.0000,200,0.2390
0.8212,0.1463,0.0000,0.0146,0.6602,0.0000,200,0.2787
0.7250,0.2430,0.0000,0.0005,0.4814,0.0000,200,0.3777
0.7335,0.2363,0.0000,0.0012,0.4959,0.0000,200,0.3712
1.0027,0.1965,0.0000,0.0374,0.7687,0.0000,200,0.1077
0.8834,0.1220,0.0000,0.0101,0.7513,0.0000,200,0.2271
0.9429,0.1282,0.0000,0.0082,0.8064,0.0000,200,0.1692
0.8130,0.0000,0.0000,0.0000,0.0744,0.0000,200,0.3014
0.8745,0.1046,0.0000,0.0295,0.7404,0.0000,200,0.2399
1.0124,0.1962,0.0000,0.0372,0.7790,0.0000,200,0.1080
0.8852,0.1888,0.0000,0.0067,0.6896,0.0000,200,0.2352
0.8951,0.1370,0.0000,0.0099,0.7347,0.0000,200,0.2254
0.8953,0.1328,0.0000,0.0749,0.6875,0.0000,200,0.2286
0.8945,0.1405,0.0000,0.0103,0.7437,0.0000,200,0.2356
0.9031,0.1342,0.0000,0.0044,0.7644,0.0000,200,0.2288
0.9656,0.2069,0.0000,0.0229,0.7356,0.0000,200,0.1682
0.8603,0.1309,0.0000,0.0102,0.7191,0.0000,200,0.2736
1.0304,0.1992,0.0000,0.0376,0.7932,0.0000,200,0.1050
0.9013,0.1361,0.0000,0.0152,0.7499,0.0000,200,0.2375
1.0325,0.0000,0.0000,0.0066,0.7214,0.0000,200,0.1079
0.8708,0.1062,0.0000,0.0171,0.7474,0.0000,200,0.2725
0.8757,0.1428,0.0000,0.0041,0.7279,0.0001,200,0.2766
0.7778,0.1064,0.0000,0.0005,0.6709,0.0001,200,0.3747
1.0477,0.1335,0.0000,0.0040,0.9100,0.0001,200,0.2292
0.9958,0.1407,0.0000,0.0149,0.8399,0.0001,200,0.2811
1.0513,0.2497,0.0000,0.0004,0.6271,0.0001,200,0.2256
1.0516,0.1173,0.0000,0.0098,0.9181,0.0001,200,0.2254
1.0604,0.1279,0.0000,0.0093,0.9189,0.0001,200,0.2166
1.1072,0.1268,0.0000,0.0081,0.9721,0.0001,200,0.1702
1.0378,0.1045,0.0000,0.0286,0.9044,0.0001,200,0.2396
1.1130,0.1477,0.0000,0.0567,0.9085,0.0001,200,0.1646
1.1123,0.1393,0.0000,0.0369,0.9359,0.0001,200,0.1655
1.0015,0.1450,0.0000,0.0122,0.8441,0.0001,200,0.2764
1.1715,0.0000,0.0000,0.0000,0.8863,0.0001,200,0.1065
1.0431,0.1431,0.0000,0.0156,0.8842,0.0001,200,0.2349
1.0420,0.1416,0.0000,0.0140,0.8863,0.0001,200,0.2361
1.0046,0.1323,0.0000,0.0166,0.8555,0.0001,200,0.2736
1.0398,0.1378,0.0000,0.0118,0.8900,0.0001,200,0.2384
1.0529,0.1458,0.0000,0.0230,0.8746,0.0001,200,0.2254
1.0530,0.2357,0.0000,0.0015,0.6556,0.0001,200,0.2253
1.0029,0.1468,0.0000,0.0042,0.8518,0.0001,200,0.2756
1.0474,0.1289,0.0000,0.0657,0.8525,0.0002,200,0.2312
1.0033,0.1442,0.0000,0.0042,0.8547,0.0001,200,0.2753
1.0399,0.1055,0.0000,0.0291,0.9052,0.0001,200,0.2388
1.1100,0.1718,0.0000,0.0470,0.8912,0.0001,200,0.1687
1.0050,0.1308,0.0000,0.0114,0.8626,0.0001,200,0.2739
1.0390,0.1835,0.0000,0.0084,0.8470,0.0001,200,0.2400
0.9416,0.2683,0.0000,0.0003,0.5931,0.0010,200,0.3377
1.1161,0.1355,0.0000,0.0053,0.9752,0.0001,200,0.2278
1.2042,0.2011,0.0000,0.0474,0.9556,0.0001,200,0.1397
1.1046,0.1403,0.0000,0.0194,0.9447,0.0001,200,0.2393
1.1109,0.1384,0.0000,0.0083,0.9641,0.0001,200,0.2330
1.1742,0.1923,0.0000,0.0026,0.9791,0.0001,200,0.1698
1.2189,0.2102,0.0000,0.0100,0.9987,0.0001,200,0.1251
1.1185,0.1609,0.0000,0.0084,0.8813,0.0001,200,0.2255
1.1736,0.1280,0.0000,0.0173,1.0282,0.0001,200,0.1706
1.1317,0.1345,0.0000,0.0090,0.9868,0.0005,200,0.2126
1.1717,0.1744,0.0000,0.0063,0.9909,0.0001,200,0.1726
1.2042,0.1639,0.0000,0.1057,0.9344,0.0001,200,0.1402
1.0536,0.1644,0.0000,0.0064,0.8824,0.0003,200,0.2908
1.0720,0.1083,0.0000,0.0244,0.9392,0.0000,200,0.2725
1.0556,0.1588,0.0000,0.0110,0.8857,0.0001,200,0.2889
