response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1892,0.1130,0.0570,0.0001,0.0760,0.0001,200,0.1025
0.1977,0.1137,0.0580,0.0001,0.0838,0.0001,200,0.1017
0.2358,0.1130,0.0572,0.0001,0.1225,0.0001,200,0.1024
0.2367,0.1147,0.0579,0.0004,0.1213,0.0001,200,0.1014
0.2371,0.1371,0.1009,0.0000,0.0995,0.0001,200,0.1012
0.2368,0.1167,0.0571,0.0001,0.1199,0.0001,200,0.1015
0.2367,0.1155,0.0581,0.0008,0.1202,0.0002,200,0.1017
0.2583,0.1162,0.0579,0.0001,0.1418,0.0001,200,0.1014
0.2678,0.1139,0.0581,0.0001,0.1537,0.0001,200,0.1014
0.2800,0.1349,0.1010,0.0000,0.1451,0.0001,200,0.1017
0.2855,0.1154,0.0581,0.0007,0.1693,0.0001,200,0.1017
0.2850,0.1149,0.0573,0.0011,0.1690,0.0000,200,0.1024
0.2873,0.1137,0.0580,0.0002,0.1734,0.0000,200,0.1018
0.2968,0.1140,0.0582,0.0001,0.1825,0.0000,200,0.1012
0.2964,0.1139,0.0579,0.0001,0.1823,0.0000,200,0.1017
0.3059,0.1400,0.1004,0.0001,0.1657,0.0001,200,0.1028
0.3108,0.1140,0.0581,0.0016,0.1951,0.0000,200,0.1015
0.3129,0.1441,0.0581,0.0000,0.1686,0.0000,200,0.1012
0.3128,0.1136,0.0578,0.0027,0.1964,0.0000,200,0.1019
0.3161,0.1379,0.1007,0.0000,0.1781,0.0001,200,0.1023
0.3183,0.1140,0.0580,0.0002,0.2040,0.0001,200,0.1016
0.3174,0.1108,0.0570,0.0001,0.2064,0.0000,200,0.1027
0.3198,0.1138,0.0580,0.0001,0.2058,0.0000,200,0.1016
0.3190,0.1378,0.1006,0.0000,0.1811,0.0000,200,0.1025
0.3221,0.1380,0.1008,0.0000,0.1840,0.0000,200,0.1024
0.3289,0.1402,0.1005,0.0000,0.1886,0.0000,200,0.1026
0.0784,0.0000,0.0000,0.0000,0.0783,0.0001,200,0.3598
0.3411,0.1122,0.0578,0.0001,0.2287,0.0001,200,0.1016
0.3415,0.1147,0.0572,0.0009,0.2258,0.0001,200,0.1025
0.3422,0.1146,0.0572,0.0006,0.2269,0.0001,200,0.1018
0.3459,0.1153,0.0570,0.0001,0.2305,0.0000,200,0.1027
0.3513,0.1391,0.1007,0.0000,0.2120,0.0001,200,0.1021
0.3519,0.1156,0.0571,0.0000,0.2362,0.0001,200,0.1027
0.3531,0.1155,0.0573,0.0007,0.2369,0.0000,200,0.1016
0.3588,0.1147,0.0574,0.0011,0.2430,0.0001,200,0.1024
0.3589,0.1389,0.0574,0.0000,0.2199,0.0000,200,0.1024
0.1634,0.0000,0.0000,0.0000,0.1633,0.0001,200,0.2994
0.3612,0.1155,0.0579,0.0009,0.2447,0.0001,200,0.1017
0.3643,0.1122,0.0579,0.0000,0.2520,0.0001,200,0.1016
0.3668,0.1135,0.0578,0.0018,0.2513,0.0001,200,0.1019
0.3662,0.1148,0.0571,0.0007,0.2506,0.0000,200,0.1025
0.3673,0.1167,0.0581,0.0000,0.2504,0.0000,200,0.1015
0.3676,0.1361,0.1003,0.0001,0.2313,0.0000,200,0.1024
0.3748,0.1147,0.0580,0.0008,0.2592,0.0000,200,0.1015
0.3780,0.1111,0.0570,0.0000,0.2667,0.0001,200,0.1027
0.3942,0.1435,0.0578,0.0000,0.2504,0.0001,200,0.1019
0.3992,0.1389,0.1005,0.0000,0.2602,0.0000,200,0.1015
0.3985,0.1133,0.0575,0.0002,0.2850,0.0000,200,0.1023
0.4040,0.1157,0.0580,0.0006,0.2876,0.0000,200,0.1016
0.4037,0.1381,0.1004,0.0000,0.2655,0.0000,200,0.1021
0.4114,0.1148,0.0572,0.0011,0.2955,0.0001,200,0.1024
0.4129,0.1351,0.1002,0.0000,0.2777,0.0001,200,0.1026
0.4159,0.1373,0.1012,0.0000,0.2785,0.0001,200,0.1019
0.4180,0.1158,0.0578,0.0001,0.3020,0.0001,200,0.1020
0.4182,0.1135,0.0574,0.0002,0.3044,0.0001,200,0.1020
0.1845,0.0000,0.0000,0.0000,0.1844,0.0000,200,0.3383
0.1845,0.0000,0.0000,0.0000,0.1844,0.0000,200,0.3383
0.1394,0.0000,0.0000,0.0000,0.1392,0.0001,200,0.3873
0.4362,0.1385,0.1004,0.0000,0.2975,0.0001,200,0.1029
0.4363,0.1386,0.1003,0.0001,0.2974,0.0001,200,0.1028
0.4382,0.1155,0.0575,0.0001,0.3225,0.0001,200,0.1023
0.4414,0.1150,0.0575,0.0006,0.3257,0.0001,200,0.1022
0.4417,0.1152,0.0565,0.0006,0.3258,0.0001,200,0.1021
0.4467,0.1148,0.0574,0.0007,0.3311,0.0001,200,0.1024
0.4480,0.1159,0.0580,0.0009,0.3309,0.0001,200,0.1013
0.1426,0.0000,0.0000,0.0000,0.1425,0.0001,200,0.4087
0.4486,0.1358,0.0572,0.0000,0.3126,0.0001,200,0.1027
0.4488,0.1388,0.0573,0.0001,0.3098,0.0001,200,0.1026
0.4509,0.1159,0.0574,0.0000,0.3349,0.0001,200,0.1024
0.4546,0.1159,0.0574,0.0000,0.3386,0.0001,200,0.1022
0.4721,0.1120,0.0579,0.0001,0.3598,0.0001,200,0.1015
0.4714,0.1362,0.0576,0.0001,0.3350,0.0001,200,0.1023
0.1546,0.0000,0.0000,0.0000,0.1545,0.0001,200,0.4200
0.4731,0.1156,0.0580,0.0008,0.3566,0.0001,200,0.1016
0.4755,0.1162,0.0581,0.0000,0.3591,0.0002,200,0.1017
0.4799,0.1153,0.0579,0.0009,0.3636,0.0002,200,0.1018
0.4801,0.1137,0.0579,0.0001,0.3663,0.0001,200,0.1017
0.1087,0.0000,0.0000,0.0000,0.1086,0.0001,200,0.4763
0.0583,0.0000,0.0000,0.0000,0.0582,0.0001,200,0.5267
